Prospect ID,Lead Number,Lead Origin,Lead Source,Do Not Email,Do Not Call,Converted,TotalVisits,Total Time Spent on Website,Page Views Per Visit,Last Activity,Country,Specialization,How did you hear about X Education,What is your current occupation,What matters most to you in choosing a course,Search,Magazine,Newspaper Article,X Education Forums,Newspaper,Digital Advertisement,Through Recommendations,Receive More Updates About Our Courses,Tags,Lead Quality,Update me on Supply Chain Content,Get updates on DM Content,Lead Profile,City,Asymmetrique Activity Index,Asymmetrique Profile Index,Asymmetrique Activity Score,Asymmetrique Profile Score,I agree to pay the amount through cheque,A free copy of Mastering The Interview,Last Notable Activity,pred_proba,pred_label
c97740e4-9ce6-44fa-b840-d28b5b7cceed,660225,API,Olark Chat,Yes,No,1,16,305,16.0,Unreachable,Qatar,Select,Word Of Mouth,,Better Career Prospects,No,No,No,No,No,No,No,No,Busy,,No,No,Lateral Student,Other Cities of Maharashtra,02.Medium,03.Low,12,10,No,Yes,Unreachable,0.1491238,0
4a125b18-32c9-4a01-894f-873aeec71087,660224,Quick Add Form,Email,No,No,0,11,347,11.0,Had a Phone Conversation,United States,Marketing Management,Online Search,Businessman,Affordable Fees,No,No,No,No,No,No,No,No,in touch with EINS,Low in Relevance,No,No,Other Leads,,01.High,02.Medium,15,14,No,No,Email Opened,0.34473428,0
162d79bd-c00a-4082-b776-aba7df72c6f1,660223,Lead Add Form,Organic Search,Yes,No,0,13,712,13.0,Email Link Clicked,Bahrain,Select,Email,Student,Affordable Fees,No,No,No,No,No,No,No,No,,Might be,No,No,Potential Lead,Thane & Outskirts,02.Medium,02.Medium,12,13,No,No,Email Link Clicked,0.11974711,0
a2d0a98b-52ba-4baa-864e-d49314ab8988,660222,API,Reference,No,No,1,0,0,0.0,Converted to Lead,,Healthcare Management,Student of SomeSchool,,Quality Education,No,No,No,No,No,No,No,No,Closed by Horizzon,Low in Relevance,No,No,Select,Thane & Outskirts,02.Medium,02.Medium,13,16,No,No,Olark Chat Conversation,0.9487422,1
c3d90553-0c37-40e0-be3b-83b83e677720,660221,Quick Add Form,Olark Chat,No,No,0,3,1318,3.7,Form Submitted on Website,India,Services Excellence,Select,,,No,No,No,No,No,No,No,No,in touch with EINS,High in Relevance,No,No,Other Leads,Other Cities of Maharashtra,,02.Medium,13,16,No,No,Modified,0.029128645,0
151fb1c0-6a22-4a00-917a-7da7fe3bdd6c,660220,Landing Page Submission,Welingak Website,No,No,0,4,1854,4.0,View in browser link Clicked,,Hospitality Management,Email,Unemployed,Quality Education,No,No,No,No,No,No,No,No,Graduation in progress,,No,No,Select,Mumbai,02.Medium,02.Medium,13,15,No,No,Olark Chat Conversation,0.8626348,1
27dc55fb-f2ca-45cc-b47d-1df2d8e6b179,660219,Quick Add Form,Referral Sites,No,No,0,6,1663,6.0,Email Link Clicked,United Kingdom,Services Excellence,Select,,,No,No,No,No,No,No,No,No,switched off,,No,No,,,03.Low,01.High,9,18,No,No,Email Link Clicked,0.006157808,0
d984f50b-2fb8-4775-98ab-2c7cd43e88aa,660218,API,Welingak Website,No,No,1,1,1256,1.0,Olark Chat Conversation,Kuwait,Retail Management,Reference,,,No,No,No,No,No,No,No,No,opp hangup,High in Relevance,No,No,Select,Mumbai,01.High,01.High,17,16,No,No,Page Visited on Website,0.20035554,0
91ce0b4b-e6da-451b-a034-ee01e109f10c,660217,Lead Import,Welingak Website,No,No,1,0,0,0.0,Unreachable,Kuwait,Select,Multiple Sources,,Affordable Fees,No,No,No,No,No,No,No,No,Ringing,Low in Relevance,No,No,Potential Lead,,02.Medium,,15,11,No,No,Unreachable,0.024818787,0
27e10854-78dc-45c5-a445-84814179c1ac,660216,Quick Add Form,Referral Sites,No,No,0,8,588,8.0,Unsubscribed,Kuwait,Select,Word Of Mouth,,Flexibility & Convenience,No,No,No,No,No,No,No,No,number not provided,Might be,No,No,Other Leads,Other Cities of Maharashtra,02.Medium,01.High,12,16,No,No,Unsubscribed,0.045210026,0
f8b139ff-a883-448a-ac7d-78c9b59d38af,660215,Quick Add Form,Organic Search,No,No,1,10,1137,10.0,Email Bounced,Singapore,Services Excellence,Online Search,,Flexibility & Convenience,No,No,No,No,No,No,No,No,switched off,Not Sure,No,No,Select,Other Cities of Maharashtra,02.Medium,02.Medium,15,12,No,No,Modified,0.001433369,0
4af26d21-fd79-4eda-bb6e-e2be702d0b05,660214,API,YouTube,No,No,1,14,1211,14.0,Email Bounced,,Rural and Agribusiness,Email,Unemployed,Quality Education,No,No,No,No,No,No,No,No,Lost to EINS,Low in Relevance,No,No,Potential Lead,Thane & Outskirts,02.Medium,01.High,15,18,No,No,Modified,0.99913174,1
64d31ea6-735f-4b2b-b9aa-0d336c7210c0,660213,Landing Page Submission,Olark Chat,No,No,0,2,957,2.0,Converted to Lead,United Kingdom,Healthcare Management,Word Of Mouth,Businessman,Quality Education,No,No,No,No,No,No,No,No,Already a student,,No,No,Lateral Student,Mumbai,03.Low,03.Low,13,13,No,Yes,Olark Chat Conversation,0.07459121,0
75b15629-601e-4894-9c9f-4908cba45581,660212,Lead Import,Email,No,No,1,3,33,8.25,Modified,Oman,E-COMMERCE,Reference,Working Professional,Flexibility & Convenience,No,No,No,No,No,No,No,No,switched off,Low in Relevance,No,No,,Other Cities,02.Medium,02.Medium,14,13,No,Yes,Modified,0.002353991,0
8d61c49d-8b1f-4ed0-a892-97d32ed33842,660211,Lead Import,Welingak Website,No,No,1,17,1057,17.0,Email Link Clicked,United Kingdom,"Banking, Investment And Insurance",Online Search,,,No,No,No,No,No,No,No,No,Already a student,Low in Relevance,No,No,Other Leads,,02.Medium,02.Medium,14,13,No,No,Email Link Clicked,0.03364218,0
6e476e00-eeac-4957-9976-4c8d2072039e,660210,Lead Import,YouTube,No,No,0,12,1360,12.0,Unreachable,India,Business Administration,Other,,Affordable Fees,No,No,No,No,No,No,No,No,Lost to EINS,Might be,No,No,Potential Lead,Mumbai,02.Medium,01.High,16,18,No,Yes,Unreachable,0.9990133,1
81e1f206-f458-4ad4-80a6-6a5f532177ad,660209,Lead Add Form,Organic Search,No,No,0,15,218,15.0,Email Bounced,,"Banking, Investment And Insurance",Multiple Sources,Businessman,Flexibility & Convenience,No,No,No,No,No,No,No,No,switched off,Worst,No,No,Other Leads,Other Cities,02.Medium,01.High,16,16,No,No,Page Visited on Website,0.0011908795,0
4fb4bd6a-e704-41e6-8f81-00454cb92c25,660208,Quick Add Form,Welingak Website,No,No,0,11,226,11.0,Email Bounced,UAE,Select,Online Search,Unemployed,Affordable Fees,No,No,No,No,No,No,No,No,,Worst,No,No,Lateral Student,Thane & Outskirts,02.Medium,01.High,13,15,No,No,Olark Chat Conversation,0.9215678,1
b9660691-7f03-47d7-bdac-c0ccab25b544,660207,API,Welingak Website,No,No,0,0,0,0.0,Email Opened,Saudi Arabia,Business Administration,Email,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Busy,High in Relevance,No,No,,,01.High,02.Medium,18,15,No,Yes,Email Opened,0.5787966,1
cb3f9c39-97f9-491b-9bd3-47fc3a0fb737,660206,Landing Page Submission,Referral Sites,No,No,0,10,575,10.0,View in browser link Clicked,Singapore,Retail Management,Student of SomeSchool,Unemployed,,No,No,No,No,No,No,No,No,Closed by Horizzon,Might be,No,No,Select,,01.High,02.Medium,17,13,No,No,Olark Chat Conversation,0.5269689,1
136890e4-4393-4909-81d8-c7536b8188c4,660205,Lead Import,YouTube,No,No,1,3,285,3.0,Unreachable,Qatar,Healthcare Management,Select,Businessman,Flexibility & Convenience,No,No,No,No,No,No,No,No,Graduation in progress,Low in Relevance,No,No,Other Leads,Other Cities of Maharashtra,02.Medium,02.Medium,15,16,No,Yes,Unreachable,0.08268394,0
49b4db8f-4abc-4ed0-80fc-74a3b6a9ae48,660204,API,YouTube,No,No,0,10,1298,10.0,Page Visited on Website,India,Retail Management,Reference,Student,,No,No,No,No,No,No,No,No,Busy,Might be,No,No,Potential Lead,Other Cities,03.Low,02.Medium,9,15,No,No,Page Visited on Website,0.34940043,0
fd9dfe75-d503-4380-b2ea-061c2110bb7e,660203,Lead Add Form,Facebook,No,No,1,9,732,9.0,Email Bounced,Qatar,Select,Email,Businessman,,No,No,No,No,No,No,No,No,Closed by Horizzon,Low in Relevance,No,No,Dual Specialization Student,,01.High,03.Low,15,9,No,No,Page Visited on Website,0.9818294,1
f80b2150-038a-4ff3-a885-37a561fb4130,660202,Lead Import,YouTube,No,No,0,9,1879,9.0,Unsubscribed,Bahrain,International Business,Reference,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,,High in Relevance,No,No,Dual Specialization Student,,01.High,02.Medium,18,13,No,No,Unsubscribed,0.9951622,1
30a8c940-a244-4ff8-ab58-1e6f04ec1196,660201,Quick Add Form,Facebook,No,No,0,13,1658,13.0,Unreachable,,E-COMMERCE,Online Search,,Affordable Fees,No,No,No,No,No,No,No,No,Busy,Might be,No,No,Lateral Student,Other Cities,03.Low,,10,15,No,Yes,Unreachable,0.9970521,1
d5a50ca0-286e-45d0-aa52-c0d13671ac5e,660200,Quick Add Form,Facebook,No,No,0,10,264,10.0,SMS Sent,United Kingdom,Select,Select,Businessman,Affordable Fees,No,No,No,No,No,No,No,No,Lost to EINS,,No,No,Potential Lead,Thane & Outskirts,02.Medium,02.Medium,12,15,No,No,Olark Chat Conversation,0.99084103,1
e831bf84-f825-4dcc-85eb-02f1f28ff7b8,660199,Lead Add Form,Welingak Website,No,No,0,14,1685,14.0,Email Bounced,,Supply Chain Management,Select,,Better Career Prospects,No,No,No,No,No,No,No,No,in touch with EINS,High in Relevance,Yes,No,Other Leads,Other Cities of Maharashtra,03.Low,02.Medium,13,14,No,No,Olark Chat Conversation,0.9675321,1
fdeafe31-8ad2-4785-bb52-a6e814d5a8b0,660198,Quick Add Form,YouTube,No,No,0,13,411,13.0,Unreachable,India,Operations Management,Reference,Unemployed,Quality Education,No,No,No,No,No,No,No,No,opp hangup,High in Relevance,No,No,Dual Specialization Student,Thane & Outskirts,02.Medium,01.High,13,16,No,No,Unreachable,0.14439933,0
378c003c-e268-4c0e-b34f-ec8e20d62365,660197,Quick Add Form,Reference,No,No,1,1,1691,1.0,Converted to Lead,,Marketing Management,Select,,Better Career Prospects,No,No,No,No,No,No,No,No,opp hangup,Might be,No,No,Lateral Student,,02.Medium,02.Medium,16,16,No,Yes,Olark Chat Conversation,0.71913505,1
b7a33d1d-829a-411b-9848-6fbfe111f9e7,660196,API,Google,No,Yes,0,2,1389,2.0,Email Opened,Kuwait,IT Projects Management,Reference,Student,Affordable Fees,No,No,No,No,No,No,No,No,switched off,High in Relevance,No,No,,Thane & Outskirts,01.High,01.High,15,17,No,No,Email Opened,0.016604526,0
d9ca9305-64f4-4e4d-9b80-36e1a4df9761,660195,API,Google,Yes,No,0,3,1171,3.0,Modified,India,Marketing Management,Multiple Sources,Other,Affordable Fees,No,No,No,No,No,No,No,No,Busy,Worst,No,No,Lateral Student,Other Metro Cities,03.Low,01.High,10,15,No,No,Modified,0.4408322,0
4afebf50-0109-447b-8033-ced83776e69d,660194,Lead Import,Olark Chat,No,No,0,17,1513,17.0,Had a Phone Conversation,Bahrain,Hospitality Management,Word Of Mouth,Student,Affordable Fees,No,No,No,No,No,No,No,No,Graduation in progress,Low in Relevance,No,No,Other Leads,Other Cities,03.Low,01.High,9,17,Yes,Yes,Email Opened,0.29590186,0
13054764-932f-4626-b098-7462ff9562db,660193,Lead Add Form,YouTube,No,No,0,15,1688,15.0,Had a Phone Conversation,Singapore,Supply Chain Management,Select,Unemployed,Affordable Fees,No,No,No,No,No,No,No,No,Diploma holder (Not Eligible),,No,No,Lateral Student,,03.Low,01.High,11,15,No,No,Modified,0.45544943,0
e88217c5-67dd-4b5b-a2ca-d07db6bfca33,660192,API,YouTube,No,No,1,3,867,3.0,Modified,United Kingdom,Services Excellence,Other,Businessman,Affordable Fees,No,No,No,No,No,No,No,No,Interested in other courses,Low in Relevance,No,No,Select,Other Cities,02.Medium,02.Medium,12,13,No,No,Modified,0.030919267,0
5a67018c-3ecb-4d0b-a7ae-46d402194247,660191,Lead Import,Facebook,No,No,0,8,1777,7.77,Unsubscribed,India,Retail Management,Select,Businessman,Flexibility & Convenience,No,No,No,No,No,No,No,No,Ringing,Might be,No,No,Other Leads,Mumbai,01.High,01.High,17,18,No,Yes,Unsubscribed,0.15699838,0
dd5ac67e-8bba-4c53-a6d1-b45d3da0e2c1,660190,Lead Import,Facebook,No,No,1,3,1861,3.0,Unreachable,Saudi Arabia,Services Excellence,Student of SomeSchool,Businessman,Flexibility & Convenience,No,No,No,No,No,No,No,No,,Low in Relevance,No,No,Potential Lead,Other Metro Cities,03.Low,02.Medium,12,12,No,No,Unreachable,0.80381465,1
090c1864-3290-4cac-9549-125216b97157,660189,Lead Import,Welingak Website,No,No,0,17,747,17.0,Email Link Clicked,,"Banking, Investment And Insurance",Select,Businessman,,No,No,No,No,No,No,No,No,,Worst,No,No,Dual Specialization Student,Other Metro Cities,02.Medium,02.Medium,14,16,No,Yes,Email Link Clicked,0.92832804,1
ed4cbc2f-e0d7-47fd-aea1-001743bb8a4c,660188,Lead Import,Welingak Website,No,No,0,1,908,1.0,Unsubscribed,United States,International Business,Online Search,,Flexibility & Convenience,No,No,No,No,No,No,No,No,Ringing,Not Sure,No,No,Dual Specialization Student,,,02.Medium,17,12,No,Yes,Unsubscribed,0.82152444,1
2275fbbb-1e62-4dce-8cc5-8457943aee49,660187,API,Referral Sites,No,Yes,0,1,1053,1.0,Olark Chat Conversation,Saudi Arabia,Business Administration,Email,Other,Flexibility & Convenience,No,No,No,No,No,No,No,No,Graduation in progress,Worst,No,No,Potential Lead,Other Cities,02.Medium,02.Medium,12,16,No,No,Modified,0.04823675,0
a4fedefb-8561-48b2-a537-6772b680b3fc,660186,Lead Import,Google,No,No,0,17,1275,17.0,Unsubscribed,Bahrain,Select,Email,Working Professional,,No,No,No,No,No,No,No,No,Interested in other courses,,No,No,,Other Cities,02.Medium,02.Medium,16,16,No,No,Unsubscribed,0.22512767,0
5385c3b6-f45d-4b36-a1d0-920bfa472e08,660185,API,Olark Chat,No,No,0,12,157,12.0,Converted to Lead,Bahrain,Finance Management,Online Search,,,No,No,No,No,No,No,No,No,Will revert after reading the email,,No,No,Potential Lead,Other Metro Cities,02.Medium,01.High,16,16,No,No,Email Opened,0.73033357,1
5af0091e-f597-4967-af01-b42220f38193,660184,Quick Add Form,Olark Chat,No,No,1,8,857,8.0,Email Bounced,United Kingdom,Select,Other,Student,Affordable Fees,No,No,No,No,No,No,No,No,Lost to EINS,Not Sure,No,No,Select,Other Cities of Maharashtra,01.High,02.Medium,17,12,No,No,Unreachable,0.9940175,1
3ea936ef-97ce-4e75-955a-aeea44c72917,660183,Lead Import,Facebook,No,No,1,13,1436,13.0,Modified,United States,Services Excellence,Student of SomeSchool,Businessman,Better Career Prospects,No,No,No,No,No,No,No,No,Lost to EINS,Not Sure,No,No,Lateral Student,Thane & Outskirts,01.High,02.Medium,16,13,No,No,Modified,0.99748516,1
24c951bd-80cf-44cf-95d7-aec849f2b4f5,660182,Landing Page Submission,YouTube,No,No,0,9,1350,9.0,Had a Phone Conversation,,E-COMMERCE,Word Of Mouth,,,No,No,No,No,No,No,No,No,switched off,High in Relevance,No,No,Dual Specialization Student,,02.Medium,01.High,13,15,No,No,Email Opened,0.08925656,0
e1c14f40-4d3a-4e03-bd19-f6413e85e434,660181,Lead Add Form,Olark Chat,Yes,No,0,8,259,8.0,Olark Chat Conversation,Qatar,Select,Select,Student,Better Career Prospects,No,No,No,No,No,No,No,No,in touch with EINS,High in Relevance,No,No,Select,Other Cities,02.Medium,02.Medium,13,12,No,Yes,Unreachable,0.004346988,0
28c9204e-845a-4c54-be35-c4a231f63a3e,660180,Lead Import,Google,No,No,1,11,408,11.0,Email Opened,United Kingdom,Business Administration,Word Of Mouth,Working Professional,Affordable Fees,No,No,No,No,No,No,No,No,Lost to EINS,Might be,No,No,Dual Specialization Student,Other Cities of Maharashtra,,02.Medium,17,14,No,No,Email Opened,0.9991906,1
399c2a34-22f0-41c7-93bb-5a525b23b00b,660179,Landing Page Submission,Facebook,No,No,0,0,0,0.0,Olark Chat Conversation,UAE,Healthcare Management,Reference,,Quality Education,No,No,No,No,No,No,No,No,Lost to EINS,Not Sure,No,No,Potential Lead,Mumbai,02.Medium,02.Medium,16,15,No,No,Email Opened,0.98258615,1
ff6e9679-86c8-42db-914d-f68b32ac2c2e,660178,Landing Page Submission,Reference,No,No,0,14,241,7.41,Email Bounced,Bahrain,IT Projects Management,Word Of Mouth,Businessman,Flexibility & Convenience,No,No,No,No,No,No,No,No,Graduation in progress,Not Sure,No,No,Lateral Student,Other Cities of Maharashtra,02.Medium,02.Medium,12,15,No,No,Email Opened,0.24360879,0
002ad2b2-9164-4288-b9fd-24cb7fd3b0e6,660177,Lead Add Form,Reference,No,No,0,5,1559,5.0,Form Submitted on Website,,Operations Management,Select,Unemployed,,No,No,No,No,No,No,No,No,number not provided,Not Sure,No,No,Other Leads,Other Metro Cities,01.High,03.Low,15,12,No,No,Olark Chat Conversation,0.036995463,0
8e2de875-3986-473b-8b70-7c755c485c53,660176,Lead Add Form,Reference,No,No,1,7,1599,7.0,Modified,UAE,Marketing Management,Reference,Unemployed,Quality Education,No,No,No,No,No,No,No,No,Graduation in progress,High in Relevance,No,No,,,02.Medium,02.Medium,13,13,No,No,Modified,0.5359578,1
3b3bb170-05a2-4228-8989-82baaac9bb69,660175,API,Facebook,No,No,0,13,11,13.0,Unsubscribed,United States,E-COMMERCE,Online Search,,Flexibility & Convenience,No,No,No,No,No,No,No,No,in touch with EINS,Might be,No,No,Other Leads,Other Metro Cities,02.Medium,02.Medium,12,16,No,No,Unsubscribed,0.052950345,0
4d299891-61fd-488b-a4e0-cb6771e2a125,660174,API,Referral Sites,Yes,No,0,12,1397,6.66,Unreachable,Singapore,E-COMMERCE,Student of SomeSchool,,,No,No,No,No,No,No,No,No,Graduation in progress,Worst,No,No,Other Leads,Other Cities,02.Medium,02.Medium,16,12,No,No,Unreachable,0.51620406,1
44908ce3-afe7-4b16-994d-69f41f9ac830,660173,Lead Import,Email,No,No,0,1,767,1.0,Had a Phone Conversation,India,Marketing Management,Multiple Sources,,Better Career Prospects,No,No,No,No,No,No,No,No,Already a student,High in Relevance,No,No,,Other Cities,02.Medium,01.High,16,17,No,No,Email Opened,0.029923012,0
2c6949b0-a176-45e4-adb2-0892f86c9ca1,660172,API,Referral Sites,No,No,0,17,1280,17.0,Unsubscribed,,Services Excellence,Select,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Closed by Horizzon,Low in Relevance,No,No,Dual Specialization Student,,02.Medium,01.High,16,18,No,Yes,Unsubscribed,0.9990765,1
6fcd2240-9569-41b7-9712-5a044e188dbb,660171,API,Reference,No,No,1,13,1324,1.93,Form Submitted on Website,India,Rural and Agribusiness,Email,Businessman,Quality Education,No,No,No,No,No,No,No,No,,Low in Relevance,No,No,,,01.High,02.Medium,17,15,No,No,Email Opened,0.9743997,1
3c4cd489-af1d-4546-ba0b-76541ead305d,660170,Lead Import,Olark Chat,No,No,1,3,1432,3.0,Email Opened,United Kingdom,Finance Management,Word Of Mouth,Unemployed,,No,No,No,No,No,No,No,No,opp hangup,High in Relevance,No,No,Other Leads,Other Cities of Maharashtra,02.Medium,02.Medium,14,15,No,Yes,Email Opened,0.8328003,1
228a8e70-490b-45eb-9c2b-ab42de5a027e,660169,Landing Page Submission,Reference,No,No,0,0,0,0.0,Had a Phone Conversation,,Select,Reference,,Better Career Prospects,No,No,No,No,No,No,No,No,Graduation in progress,,No,No,Potential Lead,,01.High,02.Medium,16,13,No,No,Page Visited on Website,0.101455286,0
d74eba74-5463-405a-8179-ef6eca839495,660168,Quick Add Form,Referral Sites,No,No,1,9,174,9.0,Email Opened,United States,IT Projects Management,Select,Other,Quality Education,No,No,No,No,No,No,No,No,number not provided,Low in Relevance,No,No,Select,Thane & Outskirts,01.High,03.Low,15,10,No,Yes,Email Opened,0.00394811,0
e0f8d153-adb4-4ffb-963e-c956522649a5,660167,Landing Page Submission,Email,Yes,No,0,12,772,12.0,View in browser link Clicked,,Select,Multiple Sources,Working Professional,,No,No,No,No,No,No,No,No,Graduation in progress,High in Relevance,No,No,Select,Other Metro Cities,02.Medium,02.Medium,16,16,No,No,Modified,0.080867276,0
858d1234-ea99-4cc8-be8f-81e40afcf88e,660166,Lead Import,Google,No,No,0,17,1121,1.64,Form Submitted on Website,,IT Projects Management,Online Search,Unemployed,Affordable Fees,No,No,No,No,No,No,No,No,Interested in other courses,,No,No,Lateral Student,Select,02.Medium,01.High,14,16,No,No,Page Visited on Website,0.706278,1
44f0a61f-0330-49f3-ae08-cc75f6fe4db2,660165,Quick Add Form,YouTube,No,No,1,15,437,15.0,View in browser link Clicked,Saudi Arabia,Marketing Management,Select,Businessman,Quality Education,No,No,No,No,No,No,No,No,Graduation in progress,High in Relevance,No,No,Lateral Student,Other Cities,02.Medium,01.High,12,17,No,No,Email Opened,0.123225495,0
14aa8d9f-31ba-4538-a0d4-4d1fb397afc8,660164,Quick Add Form,Reference,No,Yes,1,8,1096,8.0,Modified,UAE,Operations Management,Email,,Affordable Fees,No,No,No,No,No,No,No,No,Will revert after reading the email,Might be,No,No,Potential Lead,Other Cities of Maharashtra,02.Medium,02.Medium,13,15,No,No,Modified,0.9970374,1
aec3e3d1-1524-430b-8f6d-592b9dea2a36,660163,Landing Page Submission,Welingak Website,No,No,0,8,177,8.0,Email Opened,UAE,Healthcare Management,Word Of Mouth,Unemployed,Affordable Fees,No,No,No,No,No,No,No,No,Already a student,Low in Relevance,No,No,,Other Cities of Maharashtra,01.High,02.Medium,17,13,No,No,Email Opened,0.037226275,0
0602aec1-6277-463d-a104-c60c182e0d17,660162,Lead Add Form,Olark Chat,No,No,1,8,957,3.5,Email Link Clicked,UAE,Select,Online Search,Working Professional,Better Career Prospects,No,No,No,No,No,No,No,No,Graduation in progress,Low in Relevance,No,No,,Other Cities of Maharashtra,01.High,02.Medium,16,13,No,No,Email Link Clicked,0.44616315,0
1dba6792-d2bc-4c5f-b50a-f0e35a81e830,660161,API,Facebook,No,No,0,11,1055,11.0,Had a Phone Conversation,Saudi Arabia,Healthcare Management,Online Search,,Affordable Fees,No,No,No,No,No,No,No,No,,Not Sure,No,No,Select,Other Cities,02.Medium,02.Medium,16,12,No,No,Page Visited on Website,0.13744278,0
f8e1831b-0230-4e18-b00f-2aaec89f649a,660160,Lead Add Form,Organic Search,No,Yes,1,17,417,17.0,View in browser link Clicked,Kuwait,Services Excellence,Word Of Mouth,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Busy,High in Relevance,No,No,,Other Metro Cities,,01.High,13,18,No,No,Unreachable,0.30090806,0
3aa0f378-49ce-4b07-af31-062ff2f41b59,660159,Quick Add Form,Organic Search,No,No,0,9,931,9.0,Email Bounced,Kuwait,Human Resource Management,Select,Businessman,,No,No,No,No,No,No,No,No,Lost to EINS,Might be,No,No,Potential Lead,Thane & Outskirts,02.Medium,01.High,12,18,No,No,Unreachable,0.99600923,1
53a6a2f3-d342-4322-9c3c-c323a4a41e71,660158,Lead Import,Reference,No,No,1,14,198,6.49,Unreachable,,International Business,Email,Student,Quality Education,No,No,No,No,No,No,No,No,Diploma holder (Not Eligible),Low in Relevance,No,No,Lateral Student,,01.High,02.Medium,18,15,No,No,Unreachable,0.005588584,0
3c603c59-ced8-413d-a3be-5ad3f15390ce,660157,API,Direct Traffic,No,No,1,0,0,0.0,Modified,United Kingdom,Business Administration,Multiple Sources,,,No,No,No,No,No,No,No,No,opp hangup,,No,No,Other Leads,Other Metro Cities,02.Medium,02.Medium,14,15,No,No,Modified,0.009480329,0
79a7f049-437c-4a24-b260-a1e0eb855ebb,660156,Lead Import,Olark Chat,No,No,0,2,497,2.0,Form Submitted on Website,,Supply Chain Management,Select,Working Professional,Quality Education,No,No,No,No,No,No,No,No,,High in Relevance,No,No,Select,Thane & Outskirts,02.Medium,01.High,14,17,No,No,Olark Chat Conversation,0.17714608,0
7950bffe-0390-42b5-bd6b-2a441c994050,660155,Landing Page Submission,Reference,No,No,0,6,197,6.0,Email Link Clicked,Singapore,Rural and Agribusiness,Student of SomeSchool,Unemployed,,No,No,No,No,No,No,No,No,Closed by Horizzon,High in Relevance,No,No,,Other Cities,01.High,02.Medium,15,15,No,No,Email Link Clicked,0.7542746,1
47b0f162-9c5f-4404-abd9-b21e09bb3487,660154,API,Direct Traffic,No,No,0,6,1656,6.0,Had a Phone Conversation,India,Human Resource Management,Other,Unemployed,Flexibility & Convenience,No,No,No,No,No,No,No,No,Graduation in progress,Not Sure,No,Yes,Dual Specialization Student,Other Cities,02.Medium,01.High,16,16,No,No,Unreachable,0.84153104,1
f746e054-b27d-4952-9092-d2959dee1075,660153,Quick Add Form,Reference,No,No,0,13,1023,13.0,Email Link Clicked,,"Banking, Investment And Insurance",Other,Working Professional,Quality Education,No,No,No,No,No,No,No,No,Lost to EINS,,No,No,,Thane & Outskirts,02.Medium,,15,14,No,No,Email Link Clicked,0.99312496,1
2820fe2f-c515-4740-97ba-61e952542e05,660152,Lead Import,YouTube,No,No,1,15,635,15.0,Modified,Singapore,IT Projects Management,Email,Student,Better Career Prospects,No,No,No,No,No,No,No,No,Already a student,,No,No,,Other Cities of Maharashtra,02.Medium,01.High,14,16,No,No,Modified,0.0016376629,0
725fb62a-df61-4abb-b9cc-f7651f87b626,660151,Lead Import,Organic Search,No,No,1,0,0,0.0,Email Bounced,,Finance Management,Other,,,No,No,No,No,No,No,No,No,,,No,No,Potential Lead,,02.Medium,01.High,15,17,No,No,Olark Chat Conversation,0.111757055,0
b033b767-3fd4-4a8d-abf0-c09b48adb0e0,660150,API,YouTube,No,No,1,9,1585,9.0,Had a Phone Conversation,United States,Select,Select,Other,Better Career Prospects,No,No,No,No,No,No,No,No,,,No,No,Lateral Student,Other Cities,03.Low,01.High,10,16,No,No,Unreachable,0.9819365,1
bb274786-d65b-472e-8c77-bac5598f9f88,660149,Quick Add Form,Organic Search,No,No,1,16,822,16.0,Email Link Clicked,,Select,Word Of Mouth,Businessman,Quality Education,No,No,No,No,No,No,No,No,in touch with EINS,Worst,No,No,Other Leads,,02.Medium,02.Medium,15,13,No,No,Email Link Clicked,0.46409336,0
12a9f4dd-3799-45a9-8f07-a500d324762d,660148,API,Google,No,No,1,10,1096,10.0,View in browser link Clicked,Singapore,E-COMMERCE,Reference,Other,Affordable Fees,No,No,No,No,No,No,No,No,opp hangup,High in Relevance,No,No,Lateral Student,,02.Medium,01.High,16,16,No,No,Page Visited on Website,0.6391665,1
b693c955-d09b-43aa-8317-214fed4b82c3,660147,Lead Import,Email,No,No,1,1,900,1.0,Email Opened,United States,Select,Select,,Better Career Prospects,No,No,No,No,No,No,No,No,Busy,High in Relevance,No,No,Other Leads,,02.Medium,01.High,15,17,No,No,Email Opened,0.58272684,1
ff3a7a58-3edb-432a-9357-a0715da6f405,660146,Quick Add Form,Welingak Website,No,No,0,17,248,17.0,View in browser link Clicked,Bahrain,Supply Chain Management,Online Search,,Flexibility & Convenience,No,No,No,No,No,No,No,No,Busy,Low in Relevance,No,No,Lateral Student,,03.Low,01.High,12,16,No,No,Olark Chat Conversation,0.68757766,1
e9fef646-7ff1-47de-abd3-17ac9f56de6b,660145,Lead Add Form,Facebook,No,No,0,8,1202,6.57,View in browser link Clicked,Qatar,IT Projects Management,Email,Other,Affordable Fees,No,No,No,No,No,No,No,No,switched off,,No,No,Other Leads,,02.Medium,01.High,16,18,No,Yes,Page Visited on Website,0.014039098,0
